,agency_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,lat_lon,stop_url,location_type,parent_station,wheelchair_boarding,version
153,11,N/A,812483,West Leland Rd & Oak Hills Dr,N/A,38.015432000000004,-121.94349199999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=162,0,0,0,
154,11,N/A,819266,Bailey Rd & Maylard St,N/A,38.016165,-121.942116,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=163,0,0,0,
155,11,N/A,814259,Bailey Rd & Maylard St,N/A,38.017257,-121.941809,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=164,0,0,0,
156,11,N/A,812505,Bailey Rd & Canal Rd,N/A,38.020849,-121.94203,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=165,0,0,0,
157,11,N/A,812431,Bailey Rd & Canal Rd,N/A,38.021004,-121.94172900000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=166,0,0,0,
158,11,N/A,812514,Bailey Rd & Mary Ann Ln,N/A,38.024632000000004,-121.94206399999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=167,0,0,0,
159,11,N/A,819087,Bailey Rd & Placer Dr,N/A,38.024786999999996,-121.941795,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=168,0,0,0,
160,11,N/A,812522,Willow Pass Rd & Nth Broadway Ave,N/A,38.02686,-121.940606,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=169,0,0,0,
161,11,N/A,812412,Willow Pass Rd & Poinsettia Ave,N/A,38.026676,-121.93890800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=170,0,0,0,
162,11,N/A,812533,Willow Pass Rd & Madison Ave,N/A,38.026849,-121.936898,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=171,0,0,0,
163,11,N/A,812408,Willow Pass Rd & Bella Vista Ave,N/A,38.026678000000004,-121.934048,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=172,0,0,0,
164,11,N/A,812386,Willow Pass Rd & Winter Wy,N/A,38.026709000000004,-121.930857,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=173,0,0,0,
165,11,N/A,812372,Willow Pass Rd & Loftus Rd,N/A,38.026674,-121.927778,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=174,0,0,0,
166,11,N/A,812364,Willow Pass Rd & Balclutha Wy,N/A,38.026675,-121.92371299999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=175,0,0,0,
167,11,N/A,812317,Polaris Dr & Range Rd,N/A,38.023161,-121.91778899999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=176,0,0,0,
168,11,N/A,812301,Polaris Dr & East Catamaran Cir,N/A,38.023146000000004,-121.915093,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=177,0,0,0,
169,11,N/A,812291,Polaris Dr & Brickyard Ave,N/A,38.023167,-121.91135600000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=178,0,0,0,
170,11,N/A,812289,Power Ave & Case Dr,N/A,38.022271,-121.90568,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=179,0,0,0,
171,11,N/A,812270,Power Ave & Jorgensen Dr,N/A,38.021322999999995,-121.903544,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=180,0,0,0,
172,11,N/A,812262,Andrew Ave & Power Ave,N/A,38.020138,-121.89927800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=181,0,0,0,
173,11,N/A,818843,Andrew Ave & 17th West St,N/A,38.022506,-121.89836799999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=182,0,0,0,
174,11,N/A,812243,17th West St & Bruno Ave,N/A,38.022509,-121.896184,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=183,0,0,0,
175,11,N/A,819382,Civic Ave & 17th West St,N/A,38.021347999999996,-121.891622,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=184,0,0,0,
176,11,N/A,812227,Civic Ave & Railroad Ave,N/A,38.020857,-121.88953799999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=185,0,0,0,
177,11,N/A,812215,Railroad Ave & School St,N/A,38.021297,-121.88758700000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=186,0,0,0,
178,11,N/A,812145,Columbia St & East 14th St,N/A,38.019841,-121.873846,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=187,0,0,0,
179,11,N/A,815744,East 12th St & Columbia St,N/A,38.022377,-121.872753,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=188,0,0,0,
180,11,N/A,812166,East 12th St & Pine St,N/A,38.023319,-121.87615600000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=189,0,0,0,
181,11,N/A,812178,Harbor St & East Santa Fe Ave,N/A,38.024756,-121.879245,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=190,0,0,0,
182,11,N/A,812204,Railroad Ave & Central Ave,N/A,38.025058,-121.886408,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=191,0,0,0,
183,11,N/A,812197,East 10th St & Los Medanos St,N/A,38.027265,-121.88284099999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=192,0,0,0,
184,11,N/A,812184,Harbor St & 10th St,N/A,38.026283,-121.878767,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=193,0,0,0,
185,11,N/A,812132,Pittsburg Antioch Hwy & Loveridge Rd,N/A,38.015176000000004,-121.86056299999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=194,0,0,0,
186,11,N/A,812121,Loveridge Rd & Hwy 4,N/A,38.011007,-121.869082,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=195,0,0,0,
187,11,N/A,812113,East Leland Rd & Loveridge Rd,N/A,38.007926,-121.870225,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=196,0,0,0,
188,11,N/A,812109,East Leland Rd & Commerce Pl,N/A,38.008195,-121.864655,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=197,0,0,0,
189,11,N/A,819073,East Leland Rd & Lakeview Cir,N/A,38.007838,-121.861525,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=198,0,0,0,
190,11,N/A,812081,Delta Fair Blvd & Belle Dr,N/A,38.005453,-121.854222,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=199,0,0,0,
191,11,N/A,812075,Delta Fair Blvd & School St,N/A,38.003651,-121.850311,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=200,0,0,0,
192,11,N/A,812068,Delta Fair Blvd & Kendree St,N/A,38.003001,-121.84718600000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=201,0,0,0,
193,11,N/A,812052,Delta Fair Blvd & Somersville Towne Center,N/A,38.003644,-121.841802,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=202,0,0,0,
194,11,N/A,812047,Auto Center Dr & Sycamore Dr,N/A,38.005931,-121.834741,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=203,0,0,0,
195,11,N/A,812034,Sycamore Dr & Canal,N/A,38.00557,-121.830745,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=204,0,0,0,
196,11,N/A,812023,Sycamore Dr & Spanos St,N/A,38.005291,-121.82758000000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=205,0,0,0,
197,11,N/A,812010,Sycamore Dr & Banyan Wy,N/A,38.004881,-121.82510800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=206,0,0,0,
198,11,N/A,812006,Sycamore Dr & Lemontree Wy,N/A,38.004201,-121.82188700000002,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=207,0,0,0,
199,11,N/A,811996,L St & William Reed Dr,N/A,38.004339,-121.819901,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=208,0,0,0,
200,11,N/A,811983,L St & West 18th St,N/A,38.005945000000004,-121.819629,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=209,0,0,0,
201,11,N/A,811965,L St & West 9th St,N/A,38.011809,-121.81961499999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=210,0,0,0,
202,11,N/A,811954,L St & West 5th St,N/A,38.015018,-121.81961499999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=211,0,0,0,
203,11,N/A,811949,West 4th St & J St,N/A,38.015427,-121.81776299999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=212,0,0,0,
204,11,N/A,819018,West 4th St & I St,N/A,38.015423999999996,-121.81601299999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=213,0,0,0,
205,11,N/A,811920,West 6th St & A St,N/A,38.013985,-121.806376,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=214,0,0,0,
206,11,N/A,811912,A St & West 6th St,N/A,38.013789,-121.80628899999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=215,0,0,0,
207,11,N/A,811908,A St & East 13th St,N/A,38.008767,-121.806141,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=216,0,0,0,
208,11,N/A,811898,A St & West 16th St,N/A,38.006063,-121.806142,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=217,0,0,0,
209,11,N/A,811880,A St & East 19th St,N/A,38.004323,-121.80615900000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=218,0,0,0,
210,11,N/A,811879,A St & Belshaw St,N/A,38.001756,-121.80616100000002,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=219,0,0,0,
211,11,N/A,811851,Lone Tree Wy & West Tregallas Rd,N/A,37.99524,-121.80766799999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=221,0,0,0,
212,11,N/A,811846,Lone Tree Wy & Robert St,N/A,37.992027,-121.807895,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=222,0,0,0,
213,11,N/A,811833,Lone Tree Wy & Terranova Dr,N/A,37.989536,-121.807774,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=223,0,0,0,
214,11,N/A,811822,Lone Tree Wy & Clearbrook Rd,N/A,37.98703,-121.80664399999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=224,0,0,0,
215,11,N/A,811814,Lone Tree Wy & Davison Dr,N/A,37.9846,-121.80598,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=225,0,0,0,
216,11,N/A,811805,Lone Tree Wy & Clayburn Rd,N/A,37.98304,-121.805847,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=226,0,0,0,
217,11,N/A,811795,Lone Tree Wy & Golf Course Rd,N/A,37.976459000000006,-121.802077,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=227,0,0,0,
218,11,N/A,811782,Lone Tree Wy & Dallas Ranch Rd,N/A,37.970867,-121.79519199999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=228,0,0,0,
219,11,N/A,811776,Lone Tree Wy & Black Diamond Dr,N/A,37.969311,-121.79003999999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=229,0,0,0,
220,11,N/A,811769,Lone Tree Wy & Deer Valley Plz,N/A,37.967341999999995,-121.78442199999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=230,0,0,0,
221,11,N/A,811753,Hillcrest Ave & Lone Tree Wy,N/A,37.962376,-121.75978,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=231,0,0,0,
222,11,N/A,811585,Canada Valley Rd & Lone Tree Wy,N/A,37.962016999999996,-121.747534,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=232,0,0,0,
223,11,N/A,811571,Canada Valley Rd & Lone Tree Wy,N/A,37.962728000000006,-121.74724099999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=233,0,0,0,
224,11,N/A,811592,Canada Valley Rd & McFarlan Ranch Wy,N/A,37.966201,-121.74736899999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=234,0,0,0,
225,11,N/A,811563,Canada Valley Rd & McFarlan Ranch Wy,N/A,37.966390000000004,-121.747289,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=235,0,0,0,
226,11,N/A,811748,Hillcrest Ave & Country Hills Dr,N/A,37.966858,-121.759895,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=236,0,0,0,
227,11,N/A,811603,Canada Valley Rd & Vista Grande Dr,N/A,37.968817,-121.750498,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=237,0,0,0,
228,11,N/A,811559,Canada Valley Rd & Vista Grande Dr,N/A,37.969365,-121.750482,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=238,0,0,0,
229,11,N/A,811730,Hillcrest Ave & Laurel Rd,N/A,37.970526,-121.760364,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=239,0,0,0,
230,11,N/A,811500,Laurel Rd & Hillcrest Ave,N/A,37.970828999999995,-121.760475,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=240,0,0,0,
231,11,N/A,811657,Laurel Rd & Hillcrest Ave,N/A,37.970812,-121.76003999999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=241,0,0,0,
232,11,N/A,811642,Laurel Rd & Canada Hills Dr,N/A,37.972021999999996,-121.75865800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=242,0,0,0,
233,11,N/A,811516,Laurel Rd & Canada Hills Wy,N/A,37.972322,-121.758858,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=243,0,0,0,
234,11,N/A,811544,Canada Valley Rd & Palomino Wy,N/A,37.971925,-121.752665,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=244,0,0,0,
235,11,N/A,811619,Canada Valley Rd & Palomino Wy,N/A,37.971475,-121.75228999999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=245,0,0,0,
236,11,N/A,811537,Canada Valley Rd & Canada Hills Dr,N/A,37.974051,-121.7542,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=246,0,0,0,
237,11,N/A,811626,Canada Valley Rd & Canada Hills Dr,N/A,37.973553,-121.75417,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=247,0,0,0,
238,11,N/A,811711,Hillcrest Ave & Hidden Gln Dr,N/A,37.977685,-121.762527,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=248,0,0,0,
239,11,N/A,815201,Hillcrest Ave & Deerfield Dr,N/A,37.973571,-121.762628,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=249,0,0,0,
240,11,N/A,811635,Laurel Rd & Kushner Wy,N/A,37.974831,-121.757554,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=250,0,0,0,
241,11,N/A,811528,Laurel Rd & Kushner Wy,N/A,37.974863,-121.75792,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=251,0,0,0,
242,11,N/A,811674,Wildflower Dr & Hillcrest Ave,N/A,37.98812,-121.78239199999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=252,0,0,0,
243,11,N/A,811690,Hillcrest Ave & Bellflower Dr,N/A,37.983338,-121.77081799999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=254,0,0,0,
244,11,N/A,817224,Hillcrest Ave & Via Dora Dr,N/A,37.983317,-121.773435,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=255,0,0,0,
245,11,N/A,811707,Hillcrest Ave & Wild Horse Rd,N/A,37.982215000000004,-121.76694199999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=256,0,0,0,
246,11,N/A,815569,West 18th St & D St,N/A,38.004872,-121.810172,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=269,0,0,0,
247,11,N/A,815553,West 18th St & D St,N/A,38.005049,-121.810622,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=270,0,0,0,
248,11,N/A,815576,West 18th St & L St,N/A,38.005282,-121.818327,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=271,0,0,0,
249,11,N/A,815582,West 18th St & L St,N/A,38.005144,-121.818252,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=272,0,0,0,
250,11,N/A,815825,Auto Center Dr & West 18th St,N/A,38.008217,-121.83247800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=273,0,0,0,
251,11,N/A,816680,Auto Center Dr & Costco Way,N/A,38.008888,-121.83216999999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=274,0,0,0,
252,11,N/A,819115,Verne Roberts Cir & Costco Way,N/A,38.009935999999996,-121.83289099999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=275,0,0,0,
253,11,N/A,815632,Verne Roberts Cir (opp. Costco),N/A,38.00932,-121.835022,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=276,0,0,0,
254,11,N/A,815621,Verne Roberts Cir & Costco,N/A,38.009384000000004,-121.83595,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=277,0,0,0,
255,11,N/A,815613,Verne Roberts Cir & Crow Ct,N/A,38.01018,-121.83911599999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=278,0,0,0,
256,11,N/A,814919,Verne Roberts Cir & Crow Ct,N/A,38.010333,-121.84048700000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=279,0,0,0,
257,11,N/A,819136,Century Blvd & Century Plz,N/A,38.00597,-121.839142,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=280,0,0,0,
258,11,N/A,817194,Century Blvd & Century Plz,N/A,38.006362,-121.840382,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=281,0,0,0,
259,11,N/A,814988,Century Blvd & Brenden,N/A,38.007726,-121.844649,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=282,0,0,0,
260,11,N/A,814961,Century Blvd & Brenden,N/A,38.008202000000004,-121.84476699999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=283,0,0,0,
261,11,N/A,814903,Verne Roberts Cir & West 10th St,N/A,38.011951,-121.841902,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=284,0,0,0,
262,11,N/A,815609,Verne Roberts Cir & West 10th St,N/A,38.011967,-121.84173700000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=285,0,0,0,
263,11,N/A,817187,Century Blvd & Century Wy,N/A,38.009563,-121.848673,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=286,0,0,0,
264,11,N/A,813600,West 10th St & Verne Roberts Cir,N/A,38.012408,-121.83061399999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=287,0,0,0,
265,11,N/A,817269,West 10th St & Auto Center Dr,N/A,38.012603000000006,-121.829715,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=288,0,0,0,
266,11,N/A,815737,West 4th St & O St,N/A,38.015434,-121.823621,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=289,0,0,0,
267,11,N/A,815595,West 4th St & O St,N/A,38.01562,-121.82326299999998,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=290,0,0,0,
268,11,N/A,815716,L St & West 3rd St,N/A,38.016433,-121.81985,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=291,0,0,0,
269,11,N/A,815728,L St & West 2nd St,N/A,38.016673,-121.819626,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=292,0,0,0,
270,11,N/A,815700,West 2nd St & K St,N/A,38.016967,-121.818151,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=293,0,0,0,
271,11,N/A,819617,West 2nd St & Prospect Wy,N/A,38.016855,-121.81744499999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=294,0,0,0,
272,11,N/A,815697,West 2nd St & Waldie Plz,N/A,38.016946999999995,-121.814838,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=295,0,0,0,
273,11,N/A,819629,West 2nd St & Waldie Plz,N/A,38.016861,-121.81461000000002,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=296,0,0,0,
274,11,N/A,819640,West 2nd St & E St,N/A,38.016959,-121.810919,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=297,0,0,0,
275,11,N/A,819638,West 2nd St & East St,N/A,38.01685,-121.810841,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=298,0,0,0,
276,11,N/A,815684,West 2nd St & West 3rd St,N/A,38.016467,-121.80911599999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=299,0,0,0,
277,11,N/A,819655,A St & West 3rd St,N/A,38.016203000000004,-121.80888300000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=300,0,0,0,
278,11,N/A,819574,West 1st St & Waldie Plz,N/A,38.01768,-121.816492,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=301,0,0,0,
279,11,N/A,816130,Delta Fair Blvd & Gentrytown Dr,N/A,37.999618,-121.83786599999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=302,0,0,0,
280,11,N/A,815433,Delta Fair Blvd & Gentrytown Dr,N/A,37.999639,-121.838077,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=303,0,0,0,
281,11,N/A,819348,L St & Claudia Ct,N/A,38.000299,-121.821285,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=304,0,0,0,
282,11,N/A,817211,L St & Claudia Ct,N/A,38.000014,-121.821126,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=305,0,0,0,
283,11,N/A,815422,Gentrytown Dr & Madrid Ln,N/A,37.997058,-121.838073,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=306,0,0,0,
284,11,N/A,815446,Gentrytown Dr & Lopez Dr,N/A,37.996390000000005,-121.838371,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=307,0,0,0,
285,11,N/A,815414,Gentrytown Dr & Sequoia Dr,N/A,37.993471,-121.83973200000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=308,0,0,0,
286,11,N/A,815451,Gentrytown Dr & Sequoia Dr,N/A,37.993428,-121.839903,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=309,0,0,0,
287,11,N/A,819284,Gentrytown Dr & Jefferson Wy,N/A,37.991982,-121.840074,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=310,0,0,0,
288,11,N/A,815467,Gentrytown Dr & Jefferson Wy,N/A,37.991329,-121.840228,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=311,0,0,0,
289,11,N/A,815480,Gentrytown Dr & Putnam St,N/A,37.989484999999995,-121.840277,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=312,0,0,0,
290,11,N/A,815390,Gentrytown Dr & Curtis Dr,N/A,37.988003000000006,-121.839478,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=313,0,0,0,
291,11,N/A,815498,Gentrytown Dr & Dimaggio Wy,N/A,37.987155,-121.838751,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=314,0,0,0,
292,11,N/A,815388,Gentrytown Dr & Meredith Wy,N/A,37.984603,-121.83573600000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=315,0,0,0,
293,11,N/A,815507,James Donlon Blvd & Gentrytown Dr,N/A,37.983053000000005,-121.83520700000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=316,0,0,0,
294,11,N/A,815374,James Donlon Blvd & Dimaggio Wy,N/A,37.983256,-121.831473,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=317,0,0,0,
295,11,N/A,815511,James Donlon Blvd & Silverado Dr,N/A,37.983021,-121.83062,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=318,0,0,0,
296,11,N/A,815479,James Donlon Blvd & Contra Loma Blvd,N/A,37.982791999999996,-121.82606100000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=319,0,0,0,
297,11,N/A,815524,Fitzuren Rd & G St,N/A,37.997704,-121.81656000000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=320,0,0,0,
298,11,N/A,815530,West Tregallas Rd & G St,N/A,37.997535,-121.81525,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=321,0,0,0,
299,11,N/A,817978,West Tregallas Rd & D St,N/A,37.997495,-121.808727,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=322,0,0,0,
300,11,N/A,818718,West Tregallas Rd & D St,N/A,37.997584,-121.81029299999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=323,0,0,0,
301,11,N/A,814727,West Leland Rd & Sth Broadway Ave,N/A,38.015465,-121.940757,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=324,0,0,0,
302,11,N/A,814791,West Leland Rd & Chestnut Dr,N/A,38.015533000000005,-121.93664,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=325,0,0,0,
303,11,N/A,814612,West Leland Rd & Sugartree Dr,N/A,38.01566,-121.93267800000001,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=326,0,0,0,
304,11,N/A,814608,West Leland Rd & Jacqueline Dr,N/A,38.0156,-121.92857099999999,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=327,0,0,0,
305,11,N/A,814534,West Leland Rd & Sugartree Dr,N/A,38.015198,-121.92605,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=328,0,0,0,
306,11,N/A,814523,West Leland Rd & John Henry Johnson Pky,N/A,38.013715999999995,-121.918195,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=329,0,0,0,
307,11,N/A,814510,West Leland Rd & Range Rd,N/A,38.014032,-121.912547,,http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=330,0,0,0,
